name,location,area,urlinf,imginf
木曽温泉（きそ）,長野県,中部,https://www.yukoyuko.net/onsen/1198,https://static.yukoyuko.net/images/onsen/onsen_1198_0001.jpg
広島温泉（ひろしま）,広島県,中国,https://www.yukoyuko.net/onsen/1200,https://static.yukoyuko.net/images/onsen/onsen_1200_0001.jpg
湖山温泉（こやま）,鳥取県,中国,https://www.yukoyuko.net/onsen/1202,https://static.yukoyuko.net/images/onsen/onsen_1202_0001.jpg
聖籠温泉（せいろう）,新潟県,中部,https://www.yukoyuko.net/onsen/1203,https://static.yukoyuko.net/images/onsen/onsen_1203_0001.jpg
奥白馬温泉（おくはくば）,長野県,中部,https://www.yukoyuko.net/onsen/1204,https://static.yukoyuko.net/images/onsen/onsen_1204_0001.jpg
五條リバーサイド温泉（ごじょうりばーさいど）,奈良県,近畿,https://www.yukoyuko.net/onsen/1207,https://static.yukoyuko.net/images/onsen/onsen_1207_0001.jpg
いわき塩屋崎温泉（いわきしおやざき）,福島県,東北,https://www.yukoyuko.net/onsen/1208,https://static.yukoyuko.net/images/onsen/onsen_1208_0001.jpg
猪苗代四季の湯温泉（いなわしろしきのゆ）,福島県,東北,https://www.yukoyuko.net/onsen/1209,https://static.yukoyuko.net/images/onsen/onsen_1209_0001.jpg
常盤温泉（ときわ）,宮崎県,九州,https://www.yukoyuko.net/onsen/1220,https://static.yukoyuko.net/images/onsen/onsen_1220_0001.jpg
石道温泉（いしみち）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1227,https://static.yukoyuko.net/images/onsen/onsen_1227_0001.jpg
桜島マグマ温泉（さくらじままぐま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1231,https://static.yukoyuko.net/images/onsen/onsen_1231_0001.jpg
臼杵温泉（うすき）,大分県,九州,https://www.yukoyuko.net/onsen/1233,https://static.yukoyuko.net/images/onsen/onsen_1233_0001.jpg
白浜野嶋温泉（しらはまのじま）,千葉県,関東,https://www.yukoyuko.net/onsen/1234,https://static.yukoyuko.net/images/onsen/onsen_1234_0001.jpg
伊勢志摩賢島温泉（いせしま　かしこじま）,三重県,近畿,https://www.yukoyuko.net/onsen/1238,https://static.yukoyuko.net/images/onsen/onsen_1238_0001.jpg
天草松島温泉（あまくさまつしま）,熊本県,九州,https://www.yukoyuko.net/onsen/1247,https://static.yukoyuko.net/images/onsen/onsen_1247_0001.jpg
紀州みなべ千里浜温泉（きしゅうみなべせんりはま）,和歌山県,近畿,https://www.yukoyuko.net/onsen/1251,https://static.yukoyuko.net/images/onsen/onsen_1251_0001.jpg
きのえ温泉（きのえ）,広島県,中国,https://www.yukoyuko.net/onsen/1260,https://static.yukoyuko.net/images/onsen/onsen_1260_0001.jpg
平戸たびら温泉（ひらどたびら）,長崎県,九州,https://www.yukoyuko.net/onsen/1264,https://static.yukoyuko.net/images/onsen/onsen_1264_0001.jpg
天草温泉（あまくさ）,熊本県,九州,https://www.yukoyuko.net/onsen/1266,https://static.yukoyuko.net/images/onsen/onsen_1266_0001.jpg
北広島温泉（きたひろしま）,北海道,北海道,https://www.yukoyuko.net/onsen/1279,https://static.yukoyuko.net/images/onsen/onsen_1279_0001.jpg
二見温泉（ふたみ）,三重県,近畿,https://www.yukoyuko.net/onsen/1280,https://static.yukoyuko.net/images/onsen/onsen_1280_0001.jpg
月川温泉（つきかわ）,長野県,中部,https://www.yukoyuko.net/onsen/1281,https://static.yukoyuko.net/images/onsen/onsen_1281_0001.jpg
龍温泉（りゅう）,広島県,中国,https://www.yukoyuko.net/onsen/1285,https://static.yukoyuko.net/images/onsen/onsen_1285_0001.jpg
天草柳港温泉（あまくさやなぎこう）,熊本県,九州,https://www.yukoyuko.net/onsen/1287,https://static.yukoyuko.net/images/onsen/onsen_1287_0001.jpg
羽鳥湖温泉（はとりこ）,福島県,東北,https://www.yukoyuko.net/onsen/1298,https://static.yukoyuko.net/images/onsen/onsen_1298_0001.jpg
裾花温泉（すそばな）,長野県,中部,https://www.yukoyuko.net/onsen/1299,https://static.yukoyuko.net/images/onsen/onsen_1299_0001.jpg
碁点温泉（ごてん）,山形県,東北,https://www.yukoyuko.net/onsen/1301,https://static.yukoyuko.net/images/onsen/onsen_1301_0001.jpg
よさこい温泉（よさこい）,高知県,四国,https://www.yukoyuko.net/onsen/1309,https://static.yukoyuko.net/images/onsen/onsen_1309_0001.jpg
五色温泉（福島県）（ごしき）,福島県,東北,https://www.yukoyuko.net/onsen/1310,https://static.yukoyuko.net/images/onsen/onsen_1310_0001.jpg
向屋温泉（こうや）,群馬県,関東,https://www.yukoyuko.net/onsen/1316,https://static.yukoyuko.net/images/onsen/onsen_1316_0001.jpg
白石温泉（しろいし）,宮城県,東北,https://www.yukoyuko.net/onsen/1319,https://static.yukoyuko.net/images/onsen/onsen_1319_0001.jpg
東神楽温泉（ひがしかぐら）,北海道,北海道,https://www.yukoyuko.net/onsen/1320,https://static.yukoyuko.net/images/onsen/onsen_1320_0001.jpg
美唄温泉（びばい）,北海道,北海道,https://www.yukoyuko.net/onsen/1322,https://static.yukoyuko.net/images/onsen/onsen_1322_0001.jpg
蒲井温泉（かまい）,京都府,近畿,https://www.yukoyuko.net/onsen/1325,https://static.yukoyuko.net/images/onsen/onsen_1325_0001.jpg
るり温泉（るり）,滋賀県,近畿,https://www.yukoyuko.net/onsen/1326,https://static.yukoyuko.net/images/onsen/onsen_1326_0001.jpg
南幌温泉（なんぽろ）,北海道,北海道,https://www.yukoyuko.net/onsen/1329,https://static.yukoyuko.net/images/onsen/onsen_1329_0001.jpg
たつの荒神山温泉（たつのこうじんやま）,長野県,中部,https://www.yukoyuko.net/onsen/1333,https://static.yukoyuko.net/images/onsen/onsen_1333_0001.jpg
神戸ハーバーランド温泉（こうべはーばーらんど）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1334,https://static.yukoyuko.net/images/onsen/onsen_1334_0001.jpg
土佐龍温泉（とさりゅう）,高知県,四国,https://www.yukoyuko.net/onsen/1342,https://static.yukoyuko.net/images/onsen/onsen_1342_0001.jpg
川場温泉（かわば）,群馬県,関東,https://www.yukoyuko.net/onsen/1348,https://static.yukoyuko.net/images/onsen/onsen_1348_0001.jpg
嬬恋バラギ温泉（つまごいばらぎ）,群馬県,関東,https://www.yukoyuko.net/onsen/1349,https://static.yukoyuko.net/images/onsen/onsen_1349_0001.jpg
女鹿平温泉（めがひら）,広島県,中国,https://www.yukoyuko.net/onsen/1437,https://static.yukoyuko.net/images/onsen/onsen_1437_0001.jpg
舞子温泉（まいこ）,新潟県,中部,https://www.yukoyuko.net/onsen/1438,https://static.yukoyuko.net/images/onsen/onsen_1438_0001.jpg
伏見温泉（ふしみ）,北海道,北海道,https://www.yukoyuko.net/onsen/1441,https://static.yukoyuko.net/images/onsen/onsen_1441_0001.jpg
西海橋温泉（さいかいばし）,長崎県,九州,https://www.yukoyuko.net/onsen/1447,https://static.yukoyuko.net/images/onsen/onsen_1447_0001.jpg
東郷温泉（とうごう）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1450,https://static.yukoyuko.net/images/onsen/onsen_1450_0001.jpg
こうのとり温泉（こうのとり）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1452,https://static.yukoyuko.net/images/onsen/onsen_1452_0001.jpg
越中となみ野温泉（えっちゅうとなみの）,富山県,中部,https://www.yukoyuko.net/onsen/1454,https://static.yukoyuko.net/images/onsen/onsen_1454_0001.jpg
海若温泉（わたつみ）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1455,https://static.yukoyuko.net/images/onsen/onsen_1455_0001.jpg
越前町糸生温泉（えちぜんちょういとう）,福井県,中部,https://www.yukoyuko.net/onsen/1456,https://static.yukoyuko.net/images/onsen/onsen_1456_0001.jpg
木曽御岳温泉（きそおんたけ）,長野県,中部,https://www.yukoyuko.net/onsen/1462,https://static.yukoyuko.net/images/onsen/onsen_1462_0001.jpg
能代温泉（のしろ）,秋田県,東北,https://www.yukoyuko.net/onsen/1465,https://static.yukoyuko.net/images/onsen/onsen_1465_0001.jpg
稲佐山温泉（いなさやま）,長崎県,九州,https://www.yukoyuko.net/onsen/1466,https://static.yukoyuko.net/images/onsen/onsen_1466_0001.jpg
高遠温泉（たかとお）,長野県,中部,https://www.yukoyuko.net/onsen/1469,https://static.yukoyuko.net/images/onsen/onsen_1469_0001.jpg
伊賀温泉（いが）,三重県,近畿,https://www.yukoyuko.net/onsen/1470,https://static.yukoyuko.net/images/onsen/onsen_1470_0001.jpg
秩父高篠鉱泉郷（ちちぶたかしのこうせんきょう）,埼玉県,関東,https://www.yukoyuko.net/onsen/1471,https://static.yukoyuko.net/images/onsen/onsen_1471_0001.jpg
山中湖温泉（やまなかこ）,山梨県,中部,https://www.yukoyuko.net/onsen/1473,https://static.yukoyuko.net/images/onsen/onsen_1473_0001.jpg
敷島温泉（しきしま）,群馬県,関東,https://www.yukoyuko.net/onsen/1476,https://static.yukoyuko.net/images/onsen/onsen_1476_0001.jpg
たまの温泉（たまの）,岡山県,中国,https://www.yukoyuko.net/onsen/1483,https://static.yukoyuko.net/images/onsen/onsen_1483_0001.jpg
岩手山焼走り温泉（いわてさんやけはしり）,岩手県,東北,https://www.yukoyuko.net/onsen/1484,https://static.yukoyuko.net/images/onsen/onsen_1484_0001.jpg
妖精の泉温泉（ようせいのいずみ）,北海道,北海道,https://www.yukoyuko.net/onsen/1486,https://static.yukoyuko.net/images/onsen/onsen_1486_0001.jpg
成田温泉（なりた）,千葉県,関東,https://www.yukoyuko.net/onsen/1490,https://static.yukoyuko.net/images/onsen/onsen_1490_0001.jpg
くにさき六郷温泉（くにさきろくごう）,大分県,九州,https://www.yukoyuko.net/onsen/1495,https://static.yukoyuko.net/images/onsen/onsen_1495_0001.jpg
幕別温泉（まくべつ）,北海道,北海道,https://www.yukoyuko.net/onsen/1500,https://static.yukoyuko.net/images/onsen/onsen_1500_0001.jpg
しほろ温泉（しほろ）,北海道,北海道,https://www.yukoyuko.net/onsen/1501,https://static.yukoyuko.net/images/onsen/onsen_1501_0001.jpg
ススキノ温泉（すすきの）,北海道,北海道,https://www.yukoyuko.net/onsen/1502,https://static.yukoyuko.net/images/onsen/onsen_1502_0001.jpg
湯元帯広温泉（ゆもとおびひろ）,北海道,北海道,https://www.yukoyuko.net/onsen/1504,https://static.yukoyuko.net/images/onsen/onsen_1504_0001.jpg
志摩ともやま温泉（しまともやま）,三重県,近畿,https://www.yukoyuko.net/onsen/1505,https://static.yukoyuko.net/images/onsen/onsen_1505_0001.jpg
ニセコモイワ山温泉（にせこもいわやま）,北海道,北海道,https://www.yukoyuko.net/onsen/1508,https://static.yukoyuko.net/images/common/no-image.jpg
志摩 磯部ひまわりの湯（しま　いそべひまわりのゆ）,三重県,近畿,https://www.yukoyuko.net/onsen/1509,https://static.yukoyuko.net/images/onsen/onsen_1509_0001.jpg
札幌大通温泉（さっぽろおおどおり）,北海道,北海道,https://www.yukoyuko.net/onsen/1514,https://static.yukoyuko.net/images/onsen/onsen_1514_0001.jpg
ロマントピア温泉（ろまんとぴあ）,青森県,東北,https://www.yukoyuko.net/onsen/1524,https://static.yukoyuko.net/images/onsen/onsen_1524_0001.jpg
屈斜路温泉（くっしゃろ）,北海道,北海道,https://www.yukoyuko.net/onsen/1525,https://static.yukoyuko.net/images/onsen/onsen_1525_0001.jpg
久美浜温泉（くみはま）,京都府,近畿,https://www.yukoyuko.net/onsen/1530,https://static.yukoyuko.net/images/onsen/onsen_1530_0001.jpg
八雲温泉（やくも）,島根県,中国,https://www.yukoyuko.net/onsen/1536,https://static.yukoyuko.net/images/onsen/onsen_1536_0001.jpg
星野温泉（ほしの）,福岡県,九州,https://www.yukoyuko.net/onsen/1537,https://static.yukoyuko.net/images/onsen/onsen_1537_0001.jpg
原城温泉（はらじょう）,長崎県,九州,https://www.yukoyuko.net/onsen/1538,https://static.yukoyuko.net/images/onsen/onsen_1538_0001.jpg
十和田ポニー温泉（とわだぽにー）,青森県,東北,https://www.yukoyuko.net/onsen/1539,https://static.yukoyuko.net/images/onsen/onsen_1539_0001.jpg
椿温泉（南紀椿温泉）（なんきつばき）,和歌山県,近畿,https://www.yukoyuko.net/onsen/1546,https://static.yukoyuko.net/images/onsen/onsen_1546_0001.jpg
横川温泉（よこかわ）,茨城県,関東,https://www.yukoyuko.net/onsen/1552,https://static.yukoyuko.net/images/onsen/onsen_1552_0001.jpg
白神展望温泉（しらかみてんぼう）,秋田県,東北,https://www.yukoyuko.net/onsen/1553,https://static.yukoyuko.net/images/onsen/onsen_1553_0001.jpg
石井温泉（いしい）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1558,https://static.yukoyuko.net/images/onsen/onsen_1558_0001.jpg
尾瀬片品温泉（おぜかたしな）,群馬県,関東,https://www.yukoyuko.net/onsen/1565,https://static.yukoyuko.net/images/onsen/onsen_1565_0001.jpg
小豆温泉（あずき）,福島県,東北,https://www.yukoyuko.net/onsen/1568,https://static.yukoyuko.net/images/onsen/onsen_1568_0001.jpg
紀州温泉（きしゅう）,和歌山県,近畿,https://www.yukoyuko.net/onsen/1570,https://static.yukoyuko.net/images/onsen/onsen_1570_0001.jpg
新十津川温泉（しんとつかわ）,北海道,北海道,https://www.yukoyuko.net/onsen/1573,https://static.yukoyuko.net/images/onsen/onsen_1573_0001.jpg
小天橋温泉（しょうてんきょう）,京都府,近畿,https://www.yukoyuko.net/onsen/1576,https://static.yukoyuko.net/images/onsen/onsen_1576_0001.jpg
波賀東山温泉（はがひがしやま）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1577,https://static.yukoyuko.net/images/onsen/onsen_1577_0001.jpg
堀田温泉（別府温泉郷）（ほりた（べっぷ））,大分県,九州,https://www.yukoyuko.net/onsen/1579,https://static.yukoyuko.net/images/onsen/onsen_1579_0001.jpg
久住温泉（くじゅう）,大分県,九州,https://www.yukoyuko.net/onsen/1582,https://static.yukoyuko.net/images/onsen/onsen_1582_0001.jpg
用井温泉（もちい）,高知県,四国,https://www.yukoyuko.net/onsen/1583,https://static.yukoyuko.net/images/onsen/onsen_1583_0001.jpg
紋別温泉（もんべつ）,北海道,北海道,https://www.yukoyuko.net/onsen/1587,https://static.yukoyuko.net/images/onsen/onsen_1587_0001.jpg
十勝幕別温泉（とかちまくべつ）,北海道,北海道,https://www.yukoyuko.net/onsen/1588,https://static.yukoyuko.net/images/onsen/onsen_1588_0001.jpg
南郷温泉（なんごう）,滋賀県,近畿,https://www.yukoyuko.net/onsen/1598,https://static.yukoyuko.net/images/onsen/onsen_1598_0001.jpg
御神楽温泉（みかぐら）,新潟県,中部,https://www.yukoyuko.net/onsen/1599,https://static.yukoyuko.net/images/onsen/onsen_1599_0001.jpg
祖谷渓温泉（いやけい）,徳島県,四国,https://www.yukoyuko.net/onsen/1606,https://static.yukoyuko.net/images/onsen/onsen_1606_0001.jpg
倉渕川浦温泉（くらぶちかわうら）,群馬県,関東,https://www.yukoyuko.net/onsen/1607,https://static.yukoyuko.net/images/onsen/onsen_1607_0001.jpg
天草パール温泉（あまくさぱーる）,熊本県,九州,https://www.yukoyuko.net/onsen/1610,https://static.yukoyuko.net/images/onsen/onsen_1610_0001.jpg
大町・籠川渓雲温泉（おおまちかごがわけいうん）,長野県,中部,https://www.yukoyuko.net/onsen/1615,https://static.yukoyuko.net/images/onsen/onsen_1615_0001.jpg
かしはらの湯（かしはらのゆ）,奈良県,近畿,https://www.yukoyuko.net/onsen/1616,https://static.yukoyuko.net/images/onsen/onsen_1616_0001.jpg
神室温泉（かむろ）,山形県,東北,https://www.yukoyuko.net/onsen/1619,https://static.yukoyuko.net/images/onsen/onsen_1619_0001.jpg
西木温泉（にしき）,秋田県,東北,https://www.yukoyuko.net/onsen/1626,https://static.yukoyuko.net/images/onsen/onsen_1626_0001.jpg
高山龍神温泉（たかやまりゅうじん）,岐阜県,中部,https://www.yukoyuko.net/onsen/1634,https://static.yukoyuko.net/images/onsen/onsen_1634_0001.jpg
松任海浜温泉（まっとうかいひん）,石川県,中部,https://www.yukoyuko.net/onsen/1640,https://static.yukoyuko.net/images/onsen/onsen_1640_0001.jpg
黒沢温泉（くろさわ）,山形県,東北,https://www.yukoyuko.net/onsen/1642,https://static.yukoyuko.net/images/onsen/onsen_1642_0001.jpg
はまなす温泉（はまなす）,石川県,中部,https://www.yukoyuko.net/onsen/1645,https://static.yukoyuko.net/images/onsen/onsen_1645_0001.jpg
下風呂温泉郷（しもふろ）,青森県,東北,https://www.yukoyuko.net/onsen/1654,https://static.yukoyuko.net/images/onsen/onsen_1654_0001.jpg
大沢温泉（兵庫県）（おおぞう）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1655,https://static.yukoyuko.net/images/onsen/onsen_1655_0001.jpg
富良野　島の下温泉（ふらの　しまのした）,北海道,北海道,https://www.yukoyuko.net/onsen/1656,https://static.yukoyuko.net/images/onsen/onsen_1656_0001.jpg
くったり温泉（くったり）,北海道,北海道,https://www.yukoyuko.net/onsen/1657,https://static.yukoyuko.net/images/onsen/onsen_1657_0001.jpg
湯来温泉（ゆき）,広島県,中国,https://www.yukoyuko.net/onsen/1659,https://static.yukoyuko.net/images/onsen/onsen_1659_0001.jpg
馬瀬川温泉（まぜがわ）,岐阜県,中部,https://www.yukoyuko.net/onsen/1668,https://static.yukoyuko.net/images/onsen/onsen_1668_0001.jpg
帯広駅前温泉（おびひろえきまえ）,北海道,北海道,https://www.yukoyuko.net/onsen/1670,https://static.yukoyuko.net/images/onsen/onsen_1670_0001.jpg
角館温泉（かくのだて）,秋田県,東北,https://www.yukoyuko.net/onsen/1672,https://static.yukoyuko.net/images/onsen/onsen_1672_0001.jpg
